COUNTY,Date,test_date,new_positives,county
Antrim,4/3/2020,2020-04-03,0,Antrim
Antrim,4/4/2020,2020-04-04,1,Antrim
Antrim,4/5/2020,2020-04-05,0,Antrim
Antrim,4/6/2020,2020-04-06,0,Antrim
Antrim,4/7/2020,2020-04-07,0,Antrim
Antrim,4/8/2020,2020-04-08,0,Antrim
Antrim,4/9/2020,2020-04-09,0,Antrim
Antrim,4/10/2020,2020-04-10,0,Antrim
Antrim,4/11/2020,2020-04-11,0,Antrim
Antrim,4/12/2020,2020-04-12,0,Antrim
Antrim,4/13/2020,2020-04-13,0,Antrim
Antrim,4/14/2020,2020-04-14,0,Antrim
Antrim,4/15/2020,2020-04-15,1,Antrim
Antrim,4/16/2020,2020-04-16,0,Antrim
Antrim,4/17/2020,2020-04-17,0,Antrim
Antrim,4/18/2020,2020-04-18,0,Antrim
Antrim,4/19/2020,2020-04-19,0,Antrim
Antrim,4/20/2020,2020-04-20,0,Antrim
Antrim,4/21/2020,2020-04-21,0,Antrim
Antrim,4/22/2020,2020-04-22,0,Antrim
Antrim,4/23/2020,2020-04-23,0,Antrim
Antrim,4/24/2020,2020-04-24,1,Antrim
Antrim,4/25/2020,2020-04-25,1,Antrim
Antrim,4/26/2020,2020-04-26,0,Antrim
Antrim,4/27/2020,2020-04-27,0,Antrim
Antrim,4/28/2020,2020-04-28,0,Antrim
Antrim,4/29/2020,2020-04-29,0,Antrim
Antrim,4/30/2020,2020-04-30,0,Antrim
Antrim,5/1/2020,2020-05-01,0,Antrim
Antrim,5/2/2020,2020-05-02,0,Antrim
Antrim,5/3/2020,2020-05-03,0,Antrim
Antrim,5/4/2020,2020-05-04,0,Antrim
Antrim,5/5/2020,2020-05-05,0,Antrim
Antrim,5/6/2020,2020-05-06,0,Antrim
Antrim,5/7/2020,2020-05-07,0,Antrim
Antrim,5/8/2020,2020-05-08,0,Antrim
Antrim,5/9/2020,2020-05-09,0,Antrim
Antrim,5/10/2020,2020-05-10,0,Antrim
Antrim,5/11/2020,2020-05-11,0,Antrim
Antrim,5/12/2020,2020-05-12,0,Antrim
Antrim,5/13/2020,2020-05-13,0,Antrim
Antrim,5/14/2020,2020-05-14,0,Antrim
Antrim,5/15/2020,2020-05-15,0,Antrim
Antrim,5/16/2020,2020-05-16,0,Antrim
Antrim,5/17/2020,2020-05-17,0,Antrim
Antrim,5/18/2020,2020-05-18,0,Antrim
Antrim,5/19/2020,2020-05-19,0,Antrim
Antrim,5/20/2020,2020-05-20,0,Antrim
Antrim,5/21/2020,2020-05-21,0,Antrim
Antrim,5/22/2020,2020-05-22,0,Antrim
Antrim,5/23/2020,2020-05-23,0,Antrim
Antrim,5/24/2020,2020-05-24,0,Antrim
Antrim,5/25/2020,2020-05-25,1,Antrim
Antrim,5/26/2020,2020-05-26,0,Antrim
Antrim,5/27/2020,2020-05-27,0,Antrim
Antrim,5/28/2020,2020-05-28,0,Antrim
Antrim,5/29/2020,2020-05-29,0,Antrim
Antrim,5/30/2020,2020-05-30,0,Antrim
Antrim,5/31/2020,2020-05-31,0,Antrim
Antrim,6/1/2020,2020-06-01,0,Antrim
Antrim,6/2/2020,2020-06-02,0,Antrim
Antrim,6/3/2020,2020-06-03,0,Antrim
Antrim,6/4/2020,2020-06-04,0,Antrim
Antrim,6/5/2020,2020-06-05,0,Antrim
Antrim,6/6/2020,2020-06-06,0,Antrim
Antrim,6/7/2020,2020-06-07,0,Antrim
Antrim,6/8/2020,2020-06-08,0,Antrim
Antrim,6/9/2020,2020-06-09,1,Antrim
Antrim,6/10/2020,2020-06-10,0,Antrim
Antrim,6/11/2020,2020-06-11,0,Antrim
Antrim,6/12/2020,2020-06-12,0,Antrim
Antrim,6/13/2020,2020-06-13,0,Antrim
Antrim,6/14/2020,2020-06-14,0,Antrim
Antrim,6/15/2020,2020-06-15,0,Antrim
Antrim,6/16/2020,2020-06-16,0,Antrim
Antrim,6/17/2020,2020-06-17,3,Antrim
Antrim,6/18/2020,2020-06-18,0,Antrim
Antrim,6/19/2020,2020-06-19,0,Antrim
Antrim,6/20/2020,2020-06-20,0,Antrim
Antrim,6/21/2020,2020-06-21,0,Antrim
Antrim,6/22/2020,2020-06-22,0,Antrim
Antrim,6/23/2020,2020-06-23,1,Antrim
Antrim,6/24/2020,2020-06-24,0,Antrim
Antrim,6/25/2020,2020-06-25,2,Antrim
Antrim,6/26/2020,2020-06-26,0,Antrim
Antrim,6/27/2020,2020-06-27,0,Antrim
Antrim,6/28/2020,2020-06-28,0,Antrim
Antrim,6/29/2020,2020-06-29,1,Antrim
Antrim,6/30/2020,2020-06-30,0,Antrim
Antrim,7/1/2020,2020-07-01,1,Antrim
Antrim,7/2/2020,2020-07-02,1,Antrim
Antrim,7/3/2020,2020-07-03,0,Antrim
Antrim,7/4/2020,2020-07-04,0,Antrim
Antrim,7/5/2020,2020-07-05,0,Antrim
Antrim,7/6/2020,2020-07-06,0,Antrim
Arenac,3/1/2020,2020-03-01,0,Arenac
Arenac,3/2/2020,2020-03-02,0,Arenac
Arenac,3/3/2020,2020-03-03,0,Arenac
Arenac,3/4/2020,2020-03-04,0,Arenac
Arenac,3/5/2020,2020-03-05,0,Arenac
Arenac,3/6/2020,2020-03-06,0,Arenac
Arenac,3/7/2020,2020-03-07,0,Arenac
Arenac,3/8/2020,2020-03-08,0,Arenac
Arenac,3/9/2020,2020-03-09,0,Arenac
Arenac,3/10/2020,2020-03-10,0,Arenac
Arenac,3/11/2020,2020-03-11,0,Arenac
Arenac,3/12/2020,2020-03-12,0,Arenac
Arenac,3/13/2020,2020-03-13,0,Arenac
Arenac,3/14/2020,2020-03-14,0,Arenac
Arenac,3/15/2020,2020-03-15,0,Arenac
Arenac,3/16/2020,2020-03-16,0,Arenac
Arenac,3/17/2020,2020-03-17,0,Arenac
Arenac,3/18/2020,2020-03-18,0,Arenac
Arenac,3/19/2020,2020-03-19,0,Arenac
Arenac,3/20/2020,2020-03-20,0,Arenac
Arenac,3/21/2020,2020-03-21,0,Arenac
Arenac,3/22/2020,2020-03-22,0,Arenac
Arenac,3/23/2020,2020-03-23,0,Arenac
Arenac,3/24/2020,2020-03-24,2,Arenac
Arenac,3/25/2020,2020-03-25,1,Arenac
Arenac,3/26/2020,2020-03-26,0,Arenac
Arenac,3/27/2020,2020-03-27,0,Arenac
Arenac,3/28/2020,2020-03-28,0,Arenac
Arenac,3/29/2020,2020-03-29,0,Arenac
Arenac,3/30/2020,2020-03-30,2,Arenac
Arenac,3/31/2020,2020-03-31,0,Arenac
Arenac,4/1/2020,2020-04-01,1,Arenac
Arenac,4/2/2020,2020-04-02,0,Arenac
Arenac,4/3/2020,2020-04-03,0,Arenac
Arenac,4/4/2020,2020-04-04,0,Arenac
Arenac,4/5/2020,2020-04-05,1,Arenac
Arenac,4/6/2020,2020-04-06,1,Arenac
Arenac,4/7/2020,2020-04-07,0,Arenac
Arenac,4/8/2020,2020-04-08,0,Arenac
Arenac,4/9/2020,2020-04-09,0,Arenac
Arenac,4/10/2020,2020-04-10,0,Arenac
Arenac,4/11/2020,2020-04-11,0,Arenac
Arenac,4/12/2020,2020-04-12,0,Arenac
Arenac,4/13/2020,2020-04-13,0,Arenac
Arenac,4/14/2020,2020-04-14,1,Arenac
Arenac,4/15/2020,2020-04-15,2,Arenac
Arenac,4/16/2020,2020-04-16,1,Arenac
Arenac,4/17/2020,2020-04-17,2,Arenac
Arenac,4/18/2020,2020-04-18,1,Arenac
Arenac,4/19/2020,2020-04-19,3,Arenac
Arenac,4/20/2020,2020-04-20,0,Arenac
Arenac,4/21/2020,2020-04-21,4,Arenac
Arenac,4/22/2020,2020-04-22,0,Arenac
Arenac,4/23/2020,2020-04-23,1,Arenac
Arenac,4/24/2020,2020-04-24,0,Arenac
Arenac,4/25/2020,2020-04-25,3,Arenac
Arenac,4/26/2020,2020-04-26,1,Arenac
Arenac,4/27/2020,2020-04-27,2,Arenac
Arenac,4/28/2020,2020-04-28,1,Arenac
Arenac,4/29/2020,2020-04-29,0,Arenac
Arenac,4/30/2020,2020-04-30,0,Arenac
Arenac,5/1/2020,2020-05-01,0,Arenac
Arenac,5/2/2020,2020-05-02,0,Arenac
Arenac,5/3/2020,2020-05-03,0,Arenac
Arenac,5/4/2020,2020-05-04,1,Arenac
Arenac,5/5/2020,2020-05-05,0,Arenac
Arenac,5/6/2020,2020-05-06,2,Arenac
Arenac,5/7/2020,2020-05-07,0,Arenac
Arenac,5/8/2020,2020-05-08,0,Arenac
Arenac,5/9/2020,2020-05-09,0,Arenac
Arenac,5/10/2020,2020-05-10,1,Arenac
Arenac,5/11/2020,2020-05-11,0,Arenac
Arenac,5/12/2020,2020-05-12,1,Arenac
Arenac,5/13/2020,2020-05-13,0,Arenac
Arenac,5/14/2020,2020-05-14,0,Arenac
Arenac,5/15/2020,2020-05-15,1,Arenac
Arenac,5/16/2020,2020-05-16,0,Arenac
Arenac,5/17/2020,2020-05-17,0,Arenac
Arenac,5/18/2020,2020-05-18,0,Arenac
Arenac,5/19/2020,2020-05-19,0,Arenac
Arenac,5/20/2020,2020-05-20,1,Arenac
Arenac,5/21/2020,2020-05-21,0,Arenac
Arenac,5/22/2020,2020-05-22,0,Arenac
Arenac,5/23/2020,2020-05-23,0,Arenac
Arenac,5/24/2020,2020-05-24,0,Arenac
Arenac,5/25/2020,2020-05-25,0,Arenac
Arenac,5/26/2020,2020-05-26,0,Arenac
Arenac,5/27/2020,2020-05-27,1,Arenac
Arenac,5/28/2020,2020-05-28,0,Arenac
Arenac,5/29/2020,2020-05-29,0,Arenac
Arenac,5/30/2020,2020-05-30,0,Arenac
Arenac,5/31/2020,2020-05-31,0,Arenac
Arenac,6/1/2020,2020-06-01,0,Arenac
Arenac,6/2/2020,2020-06-02,0,Arenac
Arenac,6/3/2020,2020-06-03,0,Arenac
Arenac,6/4/2020,2020-06-04,0,Arenac
Arenac,6/5/2020,2020-06-05,0,Arenac
Arenac,6/6/2020,2020-06-06,0,Arenac
Arenac,6/7/2020,2020-06-07,0,Arenac
Arenac,6/8/2020,2020-06-08,0,Arenac
Arenac,6/9/2020,2020-06-09,0,Arenac
Arenac,6/10/2020,2020-06-10,0,Arenac
Arenac,6/11/2020,2020-06-11,0,Arenac
Arenac,6/12/2020,2020-06-12,0,Arenac
Arenac,6/13/2020,2020-06-13,0,Arenac
Arenac,6/14/2020,2020-06-14,0,Arenac
Arenac,6/15/2020,2020-06-15,0,Arenac
Arenac,6/16/2020,2020-06-16,0,Arenac
Arenac,6/17/2020,2020-06-17,0,Arenac
Arenac,6/18/2020,2020-06-18,0,Arenac
Arenac,6/19/2020,2020-06-19,0,Arenac
Arenac,6/20/2020,2020-06-20,0,Arenac
Arenac,6/21/2020,2020-06-21,0,Arenac
Arenac,6/22/2020,2020-06-22,0,Arenac
Arenac,6/23/2020,2020-06-23,0,Arenac
Arenac,6/24/2020,2020-06-24,0,Arenac
Arenac,6/25/2020,2020-06-25,0,Arenac
Arenac,6/26/2020,2020-06-26,0,Arenac
Arenac,6/27/2020,2020-06-27,0,Arenac
Arenac,6/28/2020,2020-06-28,0,Arenac
Arenac,6/29/2020,2020-06-29,0,Arenac
Arenac,6/30/2020,2020-06-30,0,Arenac
Arenac,7/1/2020,2020-07-01,0,Arenac
Arenac,7/2/2020,2020-07-02,0,Arenac
Arenac,7/3/2020,2020-07-03,0,Arenac
Arenac,7/4/2020,2020-07-04,0,Arenac
Arenac,7/5/2020,2020-07-05,0,Arenac
Arenac,7/6/2020,2020-07-06,0,Arenac
Baraga,3/1/2020,2020-03-01,0,Baraga
Baraga,3/2/2020,2020-03-02,0,Baraga
Baraga,3/3/2020,2020-03-03,0,Baraga
Baraga,3/4/2020,2020-03-04,0,Baraga
Baraga,3/5/2020,2020-03-05,0,Baraga
Baraga,3/6/2020,2020-03-06,0,Baraga
Baraga,3/7/2020,2020-03-07,0,Baraga
Baraga,3/8/2020,2020-03-08,0,Baraga
Baraga,3/9/2020,2020-03-09,0,Baraga
Baraga,3/10/2020,2020-03-10,0,Baraga
Baraga,3/11/2020,2020-03-11,0,Baraga
Baraga,3/12/2020,2020-03-12,0,Baraga
Baraga,3/13/2020,2020-03-13,0,Baraga
Baraga,3/14/2020,2020-03-14,0,Baraga
Baraga,3/15/2020,2020-03-15,0,Baraga
Baraga,3/16/2020,2020-03-16,0,Baraga
Baraga,3/17/2020,2020-03-17,0,Baraga
Baraga,3/18/2020,2020-03-18,0,Baraga
Baraga,3/19/2020,2020-03-19,0,Baraga
Baraga,3/20/2020,2020-03-20,0,Baraga
Baraga,3/21/2020,2020-03-21,0,Baraga
Baraga,3/22/2020,2020-03-22,0,Baraga
Baraga,3/23/2020,2020-03-23,0,Baraga
Baraga,3/24/2020,2020-03-24,0,Baraga
Baraga,3/25/2020,2020-03-25,0,Baraga
Baraga,3/26/2020,2020-03-26,0,Baraga
Baraga,3/27/2020,2020-03-27,0,Baraga
Baraga,3/28/2020,2020-03-28,0,Baraga
Baraga,3/29/2020,2020-03-29,0,Baraga
Baraga,3/30/2020,2020-03-30,0,Baraga
Baraga,3/31/2020,2020-03-31,0,Baraga
Baraga,4/1/2020,2020-04-01,0,Baraga
Baraga,4/2/2020,2020-04-02,0,Baraga
Baraga,4/3/2020,2020-04-03,0,Baraga
Baraga,4/4/2020,2020-04-04,0,Baraga
Baraga,4/5/2020,2020-04-05,0,Baraga
Baraga,4/6/2020,2020-04-06,0,Baraga
Baraga,4/7/2020,2020-04-07,0,Baraga
Baraga,4/8/2020,2020-04-08,0,Baraga
Baraga,4/9/2020,2020-04-09,0,Baraga
Baraga,4/10/2020,2020-04-10,0,Baraga
Baraga,4/11/2020,2020-04-11,0,Baraga
Baraga,4/12/2020,2020-04-12,0,Baraga
Baraga,4/13/2020,2020-04-13,0,Baraga
Baraga,4/14/2020,2020-04-14,0,Baraga
Baraga,4/15/2020,2020-04-15,0,Baraga
Baraga,4/16/2020,2020-04-16,0,Baraga
Baraga,4/17/2020,2020-04-17,0,Baraga
Baraga,4/18/2020,2020-04-18,0,Baraga
Baraga,4/19/2020,2020-04-19,0,Baraga
Baraga,4/20/2020,2020-04-20,0,Baraga
Baraga,4/21/2020,2020-04-21,0,Baraga
Baraga,4/22/2020,2020-04-22,0,Baraga
Baraga,4/23/2020,2020-04-23,0,Baraga
Baraga,4/24/2020,2020-04-24,0,Baraga
Baraga,4/25/2020,2020-04-25,0,Baraga
Baraga,4/26/2020,2020-04-26,0,Baraga
Baraga,4/27/2020,2020-04-27,0,Baraga
Baraga,4/28/2020,2020-04-28,1,Baraga
Baraga,4/29/2020,2020-04-29,0,Baraga
Baraga,4/30/2020,2020-04-30,0,Baraga
Baraga,5/1/2020,2020-05-01,0,Baraga
Baraga,5/2/2020,2020-05-02,0,Baraga
Baraga,5/3/2020,2020-05-03,0,Baraga
Baraga,5/4/2020,2020-05-04,0,Baraga
Baraga,5/5/2020,2020-05-05,0,Baraga
Baraga,5/6/2020,2020-05-06,0,Baraga
Baraga,5/7/2020,2020-05-07,0,Baraga
Baraga,5/8/2020,2020-05-08,0,Baraga
Baraga,5/9/2020,2020-05-09,0,Baraga
Baraga,5/10/2020,2020-05-10,0,Baraga
Baraga,5/11/2020,2020-05-11,0,Baraga
Baraga,5/12/2020,2020-05-12,0,Baraga
Baraga,5/13/2020,2020-05-13,0,Baraga
Baraga,5/14/2020,2020-05-14,0,Baraga
Baraga,5/15/2020,2020-05-15,0,Baraga
Baraga,5/16/2020,2020-05-16,0,Baraga
Baraga,5/17/2020,2020-05-17,0,Baraga
Baraga,5/18/2020,2020-05-18,0,Baraga
Baraga,5/19/2020,2020-05-19,0,Baraga
Baraga,5/20/2020,2020-05-20,0,Baraga
Baraga,5/21/2020,2020-05-21,0,Baraga
Baraga,5/22/2020,2020-05-22,0,Baraga
Baraga,5/23/2020,2020-05-23,0,Baraga
Baraga,5/24/2020,2020-05-24,0,Baraga
Baraga,5/25/2020,2020-05-25,0,Baraga
Baraga,5/26/2020,2020-05-26,0,Baraga
Baraga,5/27/2020,2020-05-27,0,Baraga
Baraga,5/28/2020,2020-05-28,0,Baraga
Baraga,5/29/2020,2020-05-29,0,Baraga
Baraga,5/30/2020,2020-05-30,0,Baraga
Baraga,5/31/2020,2020-05-31,0,Baraga
Baraga,6/1/2020,2020-06-01,0,Baraga
Baraga,6/2/2020,2020-06-02,0,Baraga
Baraga,6/3/2020,2020-06-03,0,Baraga
Baraga,6/4/2020,2020-06-04,0,Baraga
Baraga,6/5/2020,2020-06-05,0,Baraga
Baraga,6/6/2020,2020-06-06,0,Baraga
Baraga,6/7/2020,2020-06-07,0,Baraga
Baraga,6/8/2020,2020-06-08,0,Baraga
Baraga,6/9/2020,2020-06-09,0,Baraga
Baraga,6/10/2020,2020-06-10,0,Baraga
Baraga,6/11/2020,2020-06-11,0,Baraga
Baraga,6/12/2020,2020-06-12,0,Baraga
Baraga,6/13/2020,2020-06-13,0,Baraga
Baraga,6/14/2020,2020-06-14,0,Baraga
Baraga,6/15/2020,2020-06-15,0,Baraga
Baraga,6/16/2020,2020-06-16,0,Baraga
Baraga,6/17/2020,2020-06-17,0,Baraga
Baraga,6/18/2020,2020-06-18,0,Baraga
Baraga,6/19/2020,2020-06-19,1,Baraga
Baraga,6/20/2020,2020-06-20,0,Baraga
Baraga,6/21/2020,2020-06-21,0,Baraga
Baraga,6/22/2020,2020-06-22,2,Baraga
Baraga,6/23/2020,2020-06-23,1,Baraga
Baraga,6/24/2020,2020-06-24,0,Baraga
Baraga,6/25/2020,2020-06-25,0,Baraga
Baraga,6/26/2020,2020-06-26,0,Baraga
Baraga,6/27/2020,2020-06-27,0,Baraga
Baraga,6/28/2020,2020-06-28,0,Baraga
Baraga,6/29/2020,2020-06-29,0,Baraga
Baraga,6/30/2020,2020-06-30,0,Baraga
Baraga,7/1/2020,2020-07-01,0,Baraga
Baraga,7/2/2020,2020-07-02,0,Baraga
Baraga,7/3/2020,2020-07-03,0,Baraga
Baraga,7/4/2020,2020-07-04,0,Baraga
Baraga,7/5/2020,2020-07-05,0,Baraga
Baraga,7/6/2020,2020-07-06,0,Baraga
Barry,3/1/2020,2020-03-01,0,Barry
Barry,3/2/2020,2020-03-02,0,Barry
Barry,3/3/2020,2020-03-03,0,Barry
Barry,3/4/2020,2020-03-04,0,Barry
Barry,3/5/2020,2020-03-05,0,Barry
Barry,3/6/2020,2020-03-06,0,Barry
Barry,3/7/2020,2020-03-07,0,Barry
Barry,3/8/2020,2020-03-08,0,Barry
Barry,3/9/2020,2020-03-09,0,Barry
Barry,3/10/2020,2020-03-10,0,Barry
Barry,3/11/2020,2020-03-11,0,Barry
Barry,3/12/2020,2020-03-12,0,Barry
Barry,3/13/2020,2020-03-13,1,Barry
Barry,3/14/2020,2020-03-14,0,Barry
Barry,3/15/2020,2020-03-15,0,Barry
Barry,3/16/2020,2020-03-16,0,Barry
Barry,3/17/2020,2020-03-17,1,Barry
Barry,3/18/2020,2020-03-18,0,Barry
Barry,3/19/2020,2020-03-19,0,Barry
Barry,3/20/2020,2020-03-20,0,Barry
Barry,3/21/2020,2020-03-21,0,Barry
Barry,3/22/2020,2020-03-22,1,Barry
Barry,3/23/2020,2020-03-23,2,Barry
Barry,3/24/2020,2020-03-24,1,Barry
Barry,3/25/2020,2020-03-25,0,Barry
Barry,3/26/2020,2020-03-26,2,Barry
Barry,3/27/2020,2020-03-27,0,Barry
Barry,3/28/2020,2020-03-28,0,Barry
Barry,3/29/2020,2020-03-29,0,Barry
Barry,3/30/2020,2020-03-30,0,Barry
Barry,3/31/2020,2020-03-31,1,Barry
Barry,4/1/2020,2020-04-01,1,Barry
Barry,4/2/2020,2020-04-02,0,Barry
Barry,4/3/2020,2020-04-03,1,Barry
Barry,4/4/2020,2020-04-04,0,Barry
Barry,4/5/2020,2020-04-05,1,Barry
Barry,4/6/2020,2020-04-06,3,Barry
Barry,4/7/2020,2020-04-07,0,Barry
Barry,4/8/2020,2020-04-08,2,Barry
Barry,4/9/2020,2020-04-09,0,Barry
Barry,4/10/2020,2020-04-10,1,Barry
Barry,4/11/2020,2020-04-11,4,Barry
Barry,4/12/2020,2020-04-12,4,Barry
Barry,4/13/2020,2020-04-13,1,Barry
Barry,4/14/2020,2020-04-14,0,Barry
Barry,4/15/2020,2020-04-15,1,Barry
Barry,4/16/2020,2020-04-16,2,Barry
Barry,4/17/2020,2020-04-17,2,Barry
Barry,4/18/2020,2020-04-18,2,Barry
Barry,4/19/2020,2020-04-19,1,Barry
Barry,4/20/2020,2020-04-20,4,Barry
Barry,4/21/2020,2020-04-21,0,Barry
Barry,4/22/2020,2020-04-22,2,Barry
Barry,4/23/2020,2020-04-23,1,Barry
Barry,4/24/2020,2020-04-24,1,Barry
Barry,4/25/2020,2020-04-25,2,Barry
Barry,4/26/2020,2020-04-26,3,Barry
Barry,4/27/2020,2020-04-27,1,Barry
Barry,4/28/2020,2020-04-28,2,Barry
Barry,4/29/2020,2020-04-29,2,Barry
Barry,4/30/2020,2020-04-30,3,Barry
Barry,5/1/2020,2020-05-01,3,Barry
Barry,5/2/2020,2020-05-02,0,Barry
Barry,5/3/2020,2020-05-03,4,Barry
Barry,5/4/2020,2020-05-04,2,Barry
Barry,5/5/2020,2020-05-05,0,Barry
Barry,5/6/2020,2020-05-06,1,Barry
Barry,5/7/2020,2020-05-07,0,Barry
Barry,5/8/2020,2020-05-08,3,Barry
Barry,5/9/2020,2020-05-09,2,Barry
Barry,5/10/2020,2020-05-10,1,Barry
Barry,5/11/2020,2020-05-11,0,Barry
Barry,5/12/2020,2020-05-12,0,Barry
Barry,5/13/2020,2020-05-13,0,Barry
Barry,5/14/2020,2020-05-14,0,Barry
Barry,5/15/2020,2020-05-15,1,Barry
Barry,5/16/2020,2020-05-16,1,Barry
Barry,5/17/2020,2020-05-17,0,Barry
Barry,5/18/2020,2020-05-18,0,Barry
Barry,5/19/2020,2020-05-19,1,Barry
Barry,5/20/2020,2020-05-20,3,Barry
Barry,5/21/2020,2020-05-21,0,Barry
Barry,5/22/2020,2020-05-22,0,Barry
Barry,5/23/2020,2020-05-23,0,Barry
Barry,5/24/2020,2020-05-24,1,Barry
Barry,5/25/2020,2020-05-25,0,Barry
Barry,5/26/2020,2020-05-26,1,Barry
Barry,5/27/2020,2020-05-27,0,Barry
Barry,5/28/2020,2020-05-28,3,Barry
Barry,5/29/2020,2020-05-29,1,Barry
Barry,5/30/2020,2020-05-30,1,Barry
Barry,5/31/2020,2020-05-31,0,Barry
Barry,6/1/2020,2020-06-01,2,Barry
Barry,6/2/2020,2020-06-02,0,Barry
Barry,6/3/2020,2020-06-03,2,Barry
Barry,6/4/2020,2020-06-04,0,Barry
Barry,6/5/2020,2020-06-05,0,Barry
Barry,6/6/2020,2020-06-06,0,Barry
Barry,6/7/2020,2020-06-07,0,Barry
Barry,6/8/2020,2020-06-08,1,Barry
Barry,6/9/2020,2020-06-09,1,Barry
Barry,6/10/2020,2020-06-10,0,Barry
Barry,6/11/2020,2020-06-11,0,Barry
Barry,6/12/2020,2020-06-12,0,Barry
Barry,6/13/2020,2020-06-13,0,Barry
Barry,6/14/2020,2020-06-14,0,Barry
Barry,6/15/2020,2020-06-15,2,Barry
Barry,6/16/2020,2020-06-16,0,Barry
Barry,6/17/2020,2020-06-17,0,Barry
Barry,6/18/2020,2020-06-18,1,Barry
Barry,6/19/2020,2020-06-19,1,Barry
Barry,6/20/2020,2020-06-20,0,Barry
Barry,6/21/2020,2020-06-21,0,Barry
Barry,6/22/2020,2020-06-22,0,Barry
Barry,6/23/2020,2020-06-23,0,Barry
Barry,6/24/2020,2020-06-24,0,Barry
Barry,6/25/2020,2020-06-25,2,Barry
Barry,6/26/2020,2020-06-26,2,Barry
Barry,6/27/2020,2020-06-27,3,Barry
Barry,6/28/2020,2020-06-28,3,Barry
Barry,6/29/2020,2020-06-29,1,Barry
Barry,6/30/2020,2020-06-30,4,Barry
Barry,7/1/2020,2020-07-01,4,Barry
Barry,7/2/2020,2020-07-02,1,Barry
Barry,7/3/2020,2020-07-03,2,Barry
Barry,7/4/2020,2020-07-04,2,Barry
Barry,7/5/2020,2020-07-05,0,Barry
Barry,7/6/2020,2020-07-06,0,Barry
Bay,3/1/2020,2020-03-01,0,Bay
Bay,3/2/2020,2020-03-02,0,Bay
Bay,3/3/2020,2020-03-03,0,Bay
Bay,3/4/2020,2020-03-04,0,Bay
Bay,3/5/2020,2020-03-05,0,Bay
Bay,3/6/2020,2020-03-06,1,Bay
Bay,3/7/2020,2020-03-07,0,Bay
Bay,3/8/2020,2020-03-08,0,Bay
Bay,3/9/2020,2020-03-09,1,Bay
Bay,3/10/2020,2020-03-10,1,Bay
Bay,3/11/2020,2020-03-11,0,Bay
Bay,3/12/2020,2020-03-12,1,Bay
Bay,3/13/2020,2020-03-13,0,Bay
Bay,3/14/2020,2020-03-14,0,Bay
Bay,3/15/2020,2020-03-15,1,Bay
Bay,3/16/2020,2020-03-16,1,Bay
Bay,3/17/2020,2020-03-17,1,Bay
Bay,3/18/2020,2020-03-18,1,Bay
Bay,3/19/2020,2020-03-19,2,Bay
Bay,3/20/2020,2020-03-20,2,Bay
Bay,3/21/2020,2020-03-21,2,Bay
Bay,3/22/2020,2020-03-22,5,Bay
Bay,3/23/2020,2020-03-23,3,Bay
Bay,3/24/2020,2020-03-24,0,Bay
Bay,3/25/2020,2020-03-25,4,Bay
Bay,3/26/2020,2020-03-26,0,Bay
Bay,3/27/2020,2020-03-27,1,Bay
Bay,3/28/2020,2020-03-28,3,Bay
Bay,3/29/2020,2020-03-29,6,Bay
Bay,3/30/2020,2020-03-30,5,Bay
Bay,3/31/2020,2020-03-31,8,Bay
Bay,4/1/2020,2020-04-01,3,Bay
Bay,4/2/2020,2020-04-02,3,Bay
Bay,4/3/2020,2020-04-03,1,Bay
Bay,4/4/2020,2020-04-04,1,Bay
Bay,4/5/2020,2020-04-05,1,Bay
Bay,4/6/2020,2020-04-06,7,Bay
Bay,4/7/2020,2020-04-07,3,Bay
Bay,4/8/2020,2020-04-08,5,Bay
Bay,4/9/2020,2020-04-09,4,Bay
Bay,4/10/2020,2020-04-10,4,Bay
Bay,4/11/2020,2020-04-11,0,Bay
Bay,4/12/2020,2020-04-12,3,Bay
Bay,4/13/2020,2020-04-13,8,Bay
Bay,4/14/2020,2020-04-14,6,Bay
Bay,4/15/2020,2020-04-15,12,Bay
Bay,4/16/2020,2020-04-16,2,Bay
Bay,4/17/2020,2020-04-17,3,Bay
Bay,4/18/2020,2020-04-18,2,Bay
Bay,4/19/2020,2020-04-19,12,Bay
Bay,4/20/2020,2020-04-20,6,Bay
Bay,4/21/2020,2020-04-21,10,Bay
Bay,4/22/2020,2020-04-22,7,Bay
Bay,4/23/2020,2020-04-23,7,Bay
Bay,4/24/2020,2020-04-24,11,Bay
Bay,4/25/2020,2020-04-25,6,Bay
Bay,4/26/2020,2020-04-26,1,Bay
Bay,4/27/2020,2020-04-27,8,Bay
Bay,4/28/2020,2020-04-28,3,Bay
Bay,4/29/2020,2020-04-29,8,Bay
Bay,4/30/2020,2020-04-30,4,Bay
Bay,5/1/2020,2020-05-01,12,Bay
Bay,5/2/2020,2020-05-02,5,Bay
Bay,5/3/2020,2020-05-03,5,Bay
Bay,5/4/2020,2020-05-04,10,Bay
Bay,5/5/2020,2020-05-05,7,Bay
Bay,5/6/2020,2020-05-06,3,Bay
Bay,5/7/2020,2020-05-07,5,Bay
Bay,5/8/2020,2020-05-08,13,Bay
Bay,5/9/2020,2020-05-09,4,Bay
Bay,5/10/2020,2020-05-10,2,Bay
Bay,5/11/2020,2020-05-11,7,Bay
Bay,5/12/2020,2020-05-12,6,Bay
Bay,5/13/2020,2020-05-13,7,Bay
